"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","population","population_1","pop_diff","city_state.y","Agency_Type.y","State_ref","State"
"Garland,TX,City","TX0571100","Garland",3,5,39,27,125,491,71,2017,1,"City","Garland,TX","City",74,687,"Garland","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",240051,NA,NA,"","","TX0571100","Garland",NA,"South","West South Central",240051,251165,-11114,"Garland, TX","City","TX","TX"
"Gastonia,NC,City","NC0360600","Gastonia",0,2,14,26,61,262,21,2017,1,"City","Gastonia,NC","City",42,344,"Gastonia","From NC","State UCR","Provided by State UCR Program",83739,NA,NA,"","","NC0360600","Gastonia",NA,"South","South Atlantic",83739,86826,-3087,"Gastonia, NC","City","NC","NC"
"Georgetown,TX,City","TX2460200","Georgetown",0,3,0,3,4,37,3,2017,1,"City","Georgetown,TX","City",6,44,"Georgetown","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",87871,NA,NA,"","","TX2460200","Georgetown",NA,"South","West South Central",87871,111743,-23872,"Georgetown, TX","City","TX","TX"
"Gilbert,AZ,City","AZ0071100","Gilbert",0,8,2,10,35,230,10,2017,1,"City","Gilbert,AZ","City",20,275,"Gilbert","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",278495,NA,NA,"","","AZ0071100","Gilbert",NA,"West","Mountain",278495,293851,-15356,"Gilbert, AZ","City","AZ","AZ"
"Gilroy,CA,City","CA0430400","Gilroy",0,2,3,6,21,82,21,2017,1,"City","Gilroy,CA","City",11,124,"Gilroy","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57331,NA,NA,"","","CA0430400","Gilroy",NA,"West","Pacific",57331,60649,-3318,"Gilroy, CA","City","CA","CA"
"Glendale,CA,City","CA0192500","Glendale",0,2,9,18,61,208,32,2017,1,"City","Glendale,CA","City",29,301,"Glendale","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Agency Aggregated","Open Source",185923,NA,NA,"","","CA0192500","Glendale",NA,"West","Pacific",185923,185849,74,"Glendale, CA","City","CA","CA"
"Goodyear,AZ,City","AZ0071500","Goodyear",0,2,4,12,38,146,12,2017,1,"City","Goodyear,AZ","City",18,196,"Goodyear","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",109929,NA,NA,"","","AZ0071500","Goodyear",NA,"West","Mountain",109929,123911,-13982,"Goodyear, AZ","City","AZ","AZ"
"Grand Forks,ND,City","ND0180100","Grand Forks",0,2,0,5,28,95,10,2017,1,"City","Grand Forks,ND","City",7,133,"Grand Forks","https://crimestats.nd.gov/public/View/RSReport.aspx?ReportId=94","State UCR","Open Source",58470,NA,NA,"","","ND0180100","Grand Forks",NA,"Midwest","West North Central",58470,60024,-1554,"Grand Forks, ND","City","ND","ND"
"Grand Island,NE,City","NB0400100","Grand Island",0,5,2,17,20,83,5,2017,1,"City","Grand Island,NE","City",24,108,"Grand Island","https://crimestats.ne.gov/public/View/RSReport.aspx?ReportId=1082","State UCR","Open Source",52264,NA,NA,"","","NB0400100","Grand Island",NA,"Midwest","West North Central",52264,53307,-1043,"Grand Island, NE","City","NE","NE"
"Grand Junction,CO,City","CO0390100","Grand Junction",0,6,2,24,30,186,11,2017,1,"City","Grand Junction,CO","City",32,227,"Grand Junction","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",69240,NA,NA,"","","CO0390100","Grand Junction",NA,"West","Mountain",69240,71807,-2567,"Grand Junction, CO","City","CO","CO"
"Grand Prairie,TX,City","TX0571200","Grand Prairie",0,11,17,8,79,289,55,2017,1,"City","Grand Prairie,TX","City",36,423,"Grand Prairie","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",205487,NA,NA,"","","TX0571200","Grand Prairie",NA,"South","West South Central",205487,133275,72212,"Grand Prairie, TX","City","TX","TX"
"Grand Rapids,MI,City","MI4143600","Grand Rapids",1,11,16,89,41,289,82,2017,1,"City","Grand Rapids,MI","City",117,412,"Grand Rapids","https://grpd-grandrapids.hub.arcgis.com/","Crime Data Explorer","Open Source",196019,NA,NA,"","","MI4143600","Grand Rapids",NA,"Midwest","East North Central",196019,200467,-4448,"Grand Rapids, MI","City","MI","MI"
"Grapevine,TX,City","TX2201300","Grapevine",0,0,1,7,8,100,12,2017,1,"City","Grapevine,TX","City",8,120,"Grapevine","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",51458,NA,NA,"","","TX2201300","Grapevine",NA,"South","West South Central",51458,51460,-2,"Grapevine, TX","City","TX","TX"
"Great Falls,MT,City","MT0070100","Great Falls",0,0,1,9,23,156,16,2017,1,"City","Great Falls,MT","City",10,195,"Great Falls","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",60414,NA,NA,"","","MT0070100","Great Falls",NA,"West","Mountain",60358,59904,454,"Great Falls, MT","City","MT","MT"
"Green Bay,WI,City","WI0050200","Green Bay",0,7,5,24,16,138,4,2017,1,"City","Green Bay,WI","City",36,158,"Green Bay","From WI","State UCR","Provided by State UCR Program",105521,NA,NA,"","","WI0050200","Green Bay",NA,"Midwest","East North Central",105521,106069,-548,"Green Bay, WI","City","WI","WI"
"Green Township,OH,City","OH0314400","Green Township",0,0,6,0,10,67,0,2017,1,"City","Green Township,OH","City",6,77,"Green Township","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",59277,NA,NA,"","","OH0314400","Green Township",NA,"Midwest","East North Central",59277,60370,-1093,"Green Township, OH","City","OH","OH"
"Greenville,NC,City","NC0740300","Greenville",0,1,12,15,99,233,10,2017,1,"City","Greenville,NC","City",28,342,"Greenville","From NC","State UCR","Provided by State UCR Program",90048,NA,NA,"","","NC0740300","Greenville",NA,"South","South Atlantic",90048,96214,-6166,"Greenville, NC","City","NC","NC"
"Greenville,SC,City","SC0230200","Greenville",0,2,12,21,47,177,21,2017,1,"City","Greenville,SC","City",35,245,"Greenville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",73405,NA,NA,"","","SC0230200","Greenville",NA,"South","South Atlantic",72961,75127,-2166,"Greenville, SC","City","SC","SC"
"Greenville,SC,County","SC0230000","Greenville",3,21,24,71,189,520,84,2017,1,"County","Greenville,SC","County",119,793,"Greenville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",379428,NA,NA,"","","SC0230000","Greenville",NA,"South","South Atlantic",379428,390870,-11442,"Greenville, SC","County","SC","SC"
"Greenwood,IN,City","IN0410300","Greenwood",1,0,1,24,10,117,9,2017,1,"City","Greenwood,IN","City",26,136,"Greenwood","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",67086,NA,NA,"","","IN0410300","Greenwood",NA,"Midwest","East North Central",66131,69268,-3137,"Greenwood, IN","City","IN","IN"
"Gresham,OR,City","OR0260100","Gresham",1,8,12,15,25,218,119,2017,1,"City","Gresham,OR","City",36,362,"Gresham","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",110225,NA,NA,"","","OR0260100","Gresham",NA,"West","Pacific",110225,110776,-551,"Gresham, OR","City","OR","OR"
"Guilford,NC,County","NC0410000","Guilford",0,0,2,11,50,68,5,2017,1,"County","Guilford,NC","County",13,123,"Guilford","From NC","State UCR","Provided by State UCR Program",130423,NA,NA,"","","NC0410000","Guilford",NA,"South","South Atlantic",130423,132642,-2219,"Guilford, NC","County","NC","NC"
"Hall,GA,County","GA0690000","Hall",0,3,1,12,30,89,11,2017,1,"County","Hall,GA","County",16,130,"Hall","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",148922,NA,NA,"","","GA0690000","Hall",NA,"South","South Atlantic",148922,152703,-3781,"Hall, GA","County","GA","GA"
"Hamilton,OH,City","OH0090200","Hamilton",0,4,11,4,49,163,0,2017,1,"City","Hamilton,OH","City",19,212,"Hamilton","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",62705,NA,NA,"","","OH0090200","Hamilton",NA,"Midwest","East North Central",62705,64088,-1383,"Hamilton, OH","City","OH","OH"
"Hamilton,TN,County","TN0330000","Hamilton",0,2,1,19,39,74,3,2017,1,"County","Hamilton,TN","County",22,116,"Hamilton","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",124372,NA,NA,"","","TN0330000","Hamilton",NA,"South","East South Central",124372,127498,-3126,"Hamilton, TN","County","TN","TN"
"Harlingen,TX,City","TX0310300","Harlingen",0,1,3,15,44,233,9,2017,1,"City","Harlingen,TX","City",19,286,"Harlingen","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",71581,NA,NA,"","","TX0310300","Harlingen",NA,"South","West South Central",71581,72282,-701,"Harlingen, TX","City","TX","TX"
"Harris,TX,County","TX1010000","Harris",11,44,321,449,738,2524,505,2017,1,"County","Harris,TX","County",825,3767,"Harris","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",2057899,NA,NA,"","","TX1010000","Harris",NA,"South","West South Central",2057899,2178104,-120205,"Harris, TX","County","TX","TX"
"Harrisburg,PA,City","PA0220200","Harrisburg",0,6,15,17,41,67,24,2017,1,"City","Harrisburg,PA","City",38,132,"Harrisburg","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",50229,NA,NA,"","","PA0220200","Harrisburg",NA,"Northeast","Middle Atlantic",50229,50789,-560,"Harrisburg, PA","City","PA","PA"
"Harrisonburg,VA,City","VA1120000","Harrisonburg",0,2,0,4,17,59,3,2017,1,"City","Harrisonburg,VA","City",6,79,"Harrisonburg","https://vsp.virginia.gov/","Crime Data Explorer","Provided by State UCR Program",50928,NA,NA,"","","VA1120000","Harrisonburg",NA,"South","South Atlantic",50928,51165,-237,"Harrisonburg, VA","City","VA","VA"
"Haverford,PA,City","PA0231400","Haverford",0,0,2,0,6,33,-1,2017,1,"City","Haverford,PA","City",2,38,"Haverford","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",50505,NA,NA,"","","PA0231400","Haverford",NA,"Northeast","Middle Atlantic",50505,51486,-981,"Haverford, PA","City","PA","PA"
"Haverhill,MA,City","MA0051100","Haverhill",0,0,5,38,18,60,16,2017,1,"City","Haverhill,MA","City",43,94,"Haverhill","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",67133,NA,NA,"","","MA0051100","Haverhill",NA,"Northeast","New England",67133,68267,-1134,"Haverhill, MA","City","MA","MA"
"Hays,TX,County","TX1050000","Hays",1,4,2,8,11,40,3,2017,1,"County","Hays,TX","County",15,54,"Hays","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",130433,NA,NA,"","","TX1050000","Hays",NA,"South","West South Central",130433,138997,-8564,"Hays, TX","County","TX","TX"
"Hayward,CA,City","CA0010600","Hayward",0,3,23,11,50,244,167,2017,1,"City","Hayward,CA","City",37,461,"Hayward","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",153914,NA,NA,"","","CA0010600","Hayward",NA,"West","Pacific",153914,157399,-3485,"Hayward, CA","City","CA","CA"
"Hempstead Village,NY,City","NY0290600","Hempstead Village",0,1,17,14,7,28,18,2017,1,"City","Hempstead Village,NY","City",32,53,"Hempstead Village","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58013,NA,NA,"","","NY0290600","Hempstead Village",NA,"Northeast","Middle Atlantic",58071,59748,-1677,"Hempstead Village, NY","City","NY","NY"
"Henderson,NV,City","NV0020300","Henderson",0,9,17,20,106,320,50,2017,1,"City","Henderson,NV","City",46,476,"Henderson","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",337794,NA,NA,"","","NV0020300","Henderson",NA,"West","Mountain",337794,358366,-20572,"Henderson, NV","City","NV","NV"
"Hendersonville,TN,City","TN0830400","Hendersonville",0,0,2,5,8,69,4,2017,1,"City","Hendersonville,TN","City",7,81,"Hendersonville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",63291,NA,NA,"","","TN0830400","Hendersonville",NA,"South","East South Central",63291,64413,-1122,"Hendersonville, TN","City","TN","TN"
"Henrico,VA,County","VA0430100","Henrico",3,6,22,28,101,450,55,2017,1,"County","Henrico,VA","County",59,606,"Henrico","From VA","State UCR","Provided by State UCR Program",334046,NA,NA,"","","VA0430100","Henrico",NA,"South","South Atlantic",334046,340544,-6498,"Henrico, VA","County","VA","VA"
"Hidalgo,TX,County","TX1080000","Hidalgo",3,15,15,37,120,237,27,2017,1,"County","Hidalgo,TX","County",70,384,"Hidalgo","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",260352,NA,NA,"","","TX1080000","Hidalgo",NA,"South","West South Central",260352,260330,22,"Hidalgo, TX","County","TX","TX"
"High Point,NC,City","NC0410300","High Point",1,2,20,44,92,263,25,2017,1,"City","High Point,NC","City",67,380,"High Point","From NC","State UCR","Provided by State UCR Program",115490,NA,NA,"","","NC0410300","High Point",NA,"South","South Atlantic",115490,111595,3895,"High Point, NC","City","NC","NC"
"Hillsboro,OR,City","OR0340300","Hillsboro",0,8,3,15,18,136,25,2017,1,"City","Hillsboro,OR","City",26,179,"Hillsboro","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",107459,NA,NA,"","","OR0340300","Hillsboro",NA,"West","Pacific",107459,111167,-3708,"Hillsboro, OR","City","OR","OR"
"Hoboken,NJ,City","NJ0090500","Hoboken",1,2,0,5,5,59,2,2017,1,"City","Hoboken,NJ","City",8,66,"Hoboken","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57293,NA,NA,"","","NJ0090500","Hoboken",NA,"Northeast","Middle Atlantic",56832,58889,-2057,"Hoboken, NJ","City","NJ","NJ"
"Honolulu,HI,City","HI0020000","Honolulu",4,25,78,82,252,1782,332,2017,1,"City","Honolulu,HI","City",189,2366,"Honolulu","https://www.honolulupd.org/dashboard/crime-by-category/","Agency Aggregated","Open Source",987546,NA,NA,"","","HI0020000","Honolulu",NA,"West","Pacific",987546,987000,546,"Honolulu, HI","City","HI","HI"
"Houston,TX,City","TXHPD0000","Houston",22,92,937,1168,1510,6136,1065,2017,1,"City","Houston,TX","City",2219,8711,"Houston","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",2304406,NA,NA,"","","TXHPD0000","Houston",NA,"South","West South Central",2304406,2362928,-58522,"Houston, TX","City","TX","TX"
"Howard,MD,County","MD0140100","Howard",1,6,31,49,93,345,22,2017,1,"County","Howard,MD","County",87,460,"Howard","https://app.powerbigov.us/view?r=eyJrIjoiODhkYzI0OGUtYzUwZi00OWYzLThmNmYtMDhjNTQwMDJiOTc5IiwidCI6IjA1MzgxMzA4LTAzNjYtNGJiNy1hOTViLTk1MzA0YmQxMWE1OCJ9","Agency Aggregated","Open Source",337780,NA,NA,"","","MD0140100","Howard",NA,"South","South Atlantic",337780,340315,-2535,"Howard, MD","County","MD","MD"
"Huntersville,NC,City","NC0600600","Huntersville",0,0,2,3,9,99,3,2017,1,"City","Huntersville,NC","City",5,111,"Huntersville","From NC","State UCR","Provided by State UCR Program",63781,NA,NA,"","","NC0600600","Huntersville",NA,"South","South Atlantic",63781,68534,-4753,"Huntersville, NC","City","NC","NC"
"Idaho Falls,ID,City","ID0100200","Idaho Falls",2,2,1,25,22,47,2,2017,1,"City","Idaho Falls,ID","City",30,71,"Idaho Falls","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",68662,NA,NA,"","","ID0100200","Idaho Falls",NA,"West","Mountain",68662,70454,-1792,"Idaho Falls, ID","City","ID","ID"
"Independence,MO,City","MO0480600","Independence",2,3,20,38,56,375,90,2017,1,"City","Independence,MO","City",63,521,"Independence","https://showmecrime.mo.gov/","State UCR","Open Source",120326,NA,NA,"","","MO0480600","Independence",NA,"Midwest","West North Central",120326,121329,-1003,"Independence, MO","City","MO","MO"
"Indianapolis,IN,City","INIPD0000","Indianapolis",9,45,379,974,989,2324,496,2017,1,"City","Indianapolis,IN","City",1407,3809,"Indianapolis","https://www.indy.gov/agency/indianapolis-metropolitan-police-department","Agency Aggregated","Provided by Agency",887131,NA,NA,"","","IN0494900","Indianapolis",NA,"Midwest","East North Central",887131,887131,NA,"Indianapolis, IN","City","IN","IN"
"Iowa City,IA,City","IA0520200","Iowa City",0,4,9,7,27,83,8,2017,1,"City","Iowa City,IA","City",20,118,"Iowa City","From IA","Crime Data Explorer","Provided by Agency",75396,NA,NA,"","","IA0520200","Iowa City",NA,"Midwest","West North Central",75396,77166,-1770,"Iowa City, IA","City","IA","IA"
"Iredell,NC,County","NC0490000","Iredell",2,0,3,19,35,72,10,2017,1,"County","Iredell,NC","County",24,117,"Iredell","From NC","State UCR","Provided by State UCR Program",111895,NA,NA,"","","NC0490000","Iredell",NA,"South","South Atlantic",111895,120444,-8549,"Iredell, NC","County","NC","NC"
"Irvine,CA,City","CA0302600","Irvine",2,0,5,3,61,226,15,2017,1,"City","Irvine,CA","City",10,302,"Irvine","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",316132,NA,NA,"","","CA0302600","Irvine",NA,"West","Pacific",316132,321339,-5207,"Irvine, CA","City","CA","CA"
"Irving,TX,City","TX0571500","Irving",1,3,13,24,86,371,56,2017,1,"City","Irving,TX","City",41,513,"Irving","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",255203,NA,NA,"","","TX0571500","Irving",NA,"South","West South Central",255203,258220,-3017,"Irving, TX","City","TX","TX"
"Jackson,TN,City","TN0570100","Jackson",0,3,5,29,48,208,13,2017,1,"City","Jackson,TN","City",37,269,"Jackson","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",68470,NA,NA,"","","TN0570100","Jackson",NA,"South","East South Central",68470,69583,-1113,"Jackson, TN","City","TN","TN"
"Jacksonville,FL,City","FL0160000","Jacksonville",13,NA,NA,NA,NA,NA,NA,2017,1,"City","Jacksonville,FL","City",13,0,"Jacksonville","https://experience.arcgis.com/experience/19c13ac6071947d2aaacf73586e3886e","Crime Data Explorer","Open Source",920508,NA,NA,"","","FL0160000","Jacksonville",NA,"South","South Atlantic",983663,1008920,-25257,"Jacksonville, FL","City","FL","FL"
"Janesville,WI,City","WI0540200","Janesville",0,5,3,11,22,130,6,2017,1,"City","Janesville,WI","City",19,158,"Janesville","From WI","State UCR","Provided by State UCR Program",66033,NA,NA,"","","WI0540200","Janesville",NA,"Midwest","East North Central",66033,66624,-591,"Janesville, WI","City","WI","WI"
"Jefferson,LA,County","LA0260000","Jefferson",6,2,47,79,135,696,74,2017,1,"County","Jefferson,LA","County",134,905,"Jefferson","https://jpso.com/Archive.aspx?AMID=38","Agency Aggregated","Open Source",321980,NA,NA,"","","LA0260000","Jefferson",NA,"South","West South Central",321980,327213,-5233,"Jefferson, LA","County","LA","LA"
"Jefferson,MO,County","MO0500000","Jefferson",2,1,1,28,31,145,28,2017,1,"County","Jefferson,MO","County",32,204,"Jefferson","https://showmecrime.mo.gov/","State UCR","Open Source",167018,NA,NA,"","","MO0500000","Jefferson",NA,"Midwest","West North Central",167018,168412,-1394,"Jefferson, MO","County","MO","MO"
"Jersey City,NJ,City","NJ0090600","Jersey City",3,11,38,54,76,304,55,2017,1,"City","Jersey City,NJ","City",106,435,"Jersey City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",297922,NA,NA,"","","NJ0090600","Jersey City",NA,"Northeast","Middle Atlantic",285117,305249,-20132,"Jersey City, NJ","City","NJ","NJ"
"Johns Creek,GA,City","GA0605800","Johns Creek",0,0,0,1,18,35,1,2017,1,"City","Johns Creek,GA","City",1,54,"Johns Creek","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",81056,NA,NA,"Inferred Jun - Jul 2019 from annual average","","GA0605800","Johns Creek",NA,"South","South Atlantic",82646,80930,1716,"Johns Creek, GA","City","GA","GA"
"Johnson City,TN,City","TN0900100","Johnson City",0,0,3,15,31,219,12,2017,1,"City","Johnson City,TN","City",18,262,"Johnson City","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",73225,NA,NA,"","","TN0900100","Johnson City",NA,"South","East South Central",73225,72020,1205,"Johnson City, TN","City","TN","TN"
