"ORI.Number","ORI.9.Digit","State","Agency.Name","Population","Year","Month","Murder","Rape","Robbery","Agg.Assault","Burglary","Larceny","MVT","Arson","City_viz","State_viz","City","samp","state_name","ucr_agency_name","state_ucr_link","Date"
NA,NA,"arizona","Scottsdale PD",NA,2022,7,0,14,7,15,41,351,35,0,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Surprise PD",NA,2022,7,2,0,4,8,22,186,6,0,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Tempe PD",NA,2022,7,3,15,14,73,71,529,64,0,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,7,0,1,0,8,5,60,6,0,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Tucson PD",NA,2022,7,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Marana PD",NA,2022,7,0,0,1,6,3,78,4,1,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Casa Grande PD",NA,2022,7,1,3,3,26,14,103,10,0,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Maricopa PD",NA,2022,7,0,1,0,5,5,32,8,1,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Yuma PD",NA,2022,7,3,4,5,22,24,92,17,1,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-07-01
NA,NA,"arizona","Flagstaff PD",NA,2022,8,0,4,3,31,19,159,4,1,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Avondale PD",NA,2022,8,0,6,7,19,29,190,21,0,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Buckeye PD",NA,2022,8,0,5,0,13,11,68,13,0,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Chandler PD",NA,2022,8,0,9,7,22,44,315,27,2,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Gilbert PD",NA,2022,8,0,5,3,8,21,216,12,2,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Glendale PD",NA,2022,8,3,16,21,59,71,614,109,5,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Goodyear PD",NA,2022,8,0,0,1,8,16,140,6,0,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Mesa PD",NA,2022,8,5,20,26,171,72,524,77,1,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Queen Creek Police Department",NA,2022,8,0,3,0,6,8,52,5,0,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Peoria PD",NA,2022,8,0,6,4,23,32,147,24,1,"Peoria","Arizona","peoria",1,"Arizona","PEORIA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Scottsdale PD",NA,2022,8,0,6,5,22,48,338,26,2,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Surprise PD",NA,2022,8,0,7,3,4,17,110,20,1,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Tempe PD",NA,2022,8,0,17,13,85,116,525,53,2,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,8,0,4,0,16,10,41,8,1,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Tucson PD",NA,2022,8,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Marana PD",NA,2022,8,0,0,2,0,12,93,1,0,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Casa Grande PD",NA,2022,8,0,4,4,21,13,93,9,0,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Maricopa PD",NA,2022,8,0,0,0,9,2,35,3,0,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Yuma PD",NA,2022,8,0,2,5,66,48,66,20,0,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-08-01
NA,NA,"arizona","Flagstaff PD",NA,2022,9,1,5,5,20,40,164,0,1,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Avondale PD",NA,2022,9,2,2,4,14,26,181,21,1,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Buckeye PD",NA,2022,9,0,6,0,16,18,55,9,0,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Chandler PD",NA,2022,9,0,4,8,35,33,355,25,1,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Gilbert PD",NA,2022,9,0,8,3,28,22,154,17,1,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Glendale PD",NA,2022,9,0,16,17,91,66,518,71,3,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Goodyear PD",NA,2022,9,0,0,1,13,22,119,7,0,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Mesa PD",NA,2022,9,0,31,21,134,75,492,76,2,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Queen Creek Police Department",NA,2022,9,0,2,0,4,4,51,1,0,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Peoria PD",NA,2022,9,0,10,4,20,17,122,16,1,"Peoria","Arizona","peoria",1,"Arizona","PEORIA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Scottsdale PD",NA,2022,9,0,9,5,30,54,363,36,0,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Surprise PD",NA,2022,9,0,1,2,6,14,136,10,0,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Tempe PD",NA,2022,9,0,15,14,33,81,540,60,3,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,9,0,1,0,11,7,65,6,1,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Tucson PD",NA,2022,9,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Marana PD",NA,2022,9,0,2,0,2,8,86,1,0,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Casa Grande PD",NA,2022,9,1,3,5,19,10,92,16,0,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Maricopa PD",NA,2022,9,0,0,0,8,1,27,3,1,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Yuma PD",NA,2022,9,0,3,6,22,46,72,20,0,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-09-01
NA,NA,"arizona","Flagstaff PD",NA,2022,10,0,11,6,19,21,170,7,1,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Avondale PD",NA,2022,10,1,3,3,25,13,169,19,0,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Buckeye PD",NA,2022,10,0,3,0,13,4,60,10,1,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Chandler PD",NA,2022,10,0,9,4,29,64,373,50,2,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Gilbert PD",NA,2022,10,0,7,3,23,23,218,24,1,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Glendale PD",NA,2022,10,1,18,19,74,61,572,100,2,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Goodyear PD",NA,2022,10,0,0,2,9,7,134,11,1,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Mesa PD",NA,2022,10,1,30,38,135,98,535,67,1,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Queen Creek Police Department",NA,2022,10,0,2,0,13,9,47,4,1,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Peoria PD",NA,2022,10,0,3,6,16,30,146,15,0,"Peoria","Arizona","peoria",1,"Arizona","PEORIA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Scottsdale PD",NA,2022,10,0,10,3,33,50,296,31,1,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Surprise PD",NA,2022,10,0,2,3,6,15,147,11,2,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Tempe PD",NA,2022,10,1,12,20,64,84,515,84,0,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,10,0,2,1,19,9,57,6,0,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Tucson PD",NA,2022,10,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Marana PD",NA,2022,10,0,0,0,1,7,86,4,0,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Casa Grande PD",NA,2022,10,0,2,2,22,21,84,11,2,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Maricopa PD",NA,2022,10,0,0,2,11,5,30,3,1,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Yuma PD",NA,2022,10,0,4,3,35,41,75,29,1,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-10-01
NA,NA,"arizona","Flagstaff PD",NA,2022,11,0,2,1,17,22,138,0,1,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Avondale PD",NA,2022,11,1,2,6,18,9,141,21,0,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Buckeye PD",NA,2022,11,0,5,2,19,11,60,14,1,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Chandler PD",NA,2022,11,4,8,8,28,41,281,36,1,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Gilbert PD",NA,2022,11,0,12,2,19,26,177,29,0,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Glendale PD",NA,2022,11,3,10,14,77,88,503,106,1,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Goodyear PD",NA,2022,11,0,0,2,4,12,114,15,0,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Mesa PD",NA,2022,11,8,19,13,121,79,483,90,3,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Queen Creek Police Department",NA,2022,11,0,2,0,5,7,48,1,0,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Peoria PD",NA,2022,11,0,7,1,23,31,160,11,1,"Peoria","Arizona","peoria",1,"Arizona","PEORIA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Scottsdale PD",NA,2022,11,0,9,4,28,53,350,21,0,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Surprise PD",NA,2022,11,0,1,4,3,18,100,9,0,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Tempe PD",NA,2022,11,0,7,11,49,53,516,57,1,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,11,0,4,0,7,8,46,4,0,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Tucson PD",NA,2022,11,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Marana PD",NA,2022,11,0,0,1,1,11,82,5,0,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Casa Grande PD",NA,2022,11,0,4,8,29,29,121,14,1,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Maricopa PD",NA,2022,11,0,3,1,5,3,28,5,0,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Yuma PD",NA,2022,11,2,0,5,19,39,56,18,1,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-11-01
NA,NA,"arizona","Flagstaff PD",NA,2022,12,0,2,2,19,11,48,4,0,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Avondale PD",NA,2022,12,0,2,2,21,20,141,32,1,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Buckeye PD",NA,2022,12,0,4,0,6,14,53,8,0,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Chandler PD",NA,2022,12,2,5,2,21,36,396,37,1,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Gilbert PD",NA,2022,12,0,5,1,25,14,179,24,1,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Glendale PD",NA,2022,12,2,18,11,100,80,506,95,5,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Goodyear PD",NA,2022,12,0,2,2,17,31,132,16,1,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Mesa PD",NA,2022,12,2,21,25,131,105,550,99,2,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Queen Creek Police Department",NA,2022,12,0,0,0,11,7,48,3,0,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Peoria PD",NA,2022,12,0,3,2,26,40,192,22,0,"Peoria","Arizona","peoria",1,"Arizona","PEORIA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Scottsdale PD",NA,2022,12,0,7,9,18,39,400,36,2,"Scottsdale","Arizona","scottsdale",1,"Arizona","SCOTTSDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Surprise PD",NA,2022,12,0,0,0,12,12,169,16,2,"Surprise","Arizona","surprise",1,"Arizona","SURPRISE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Tempe PD",NA,2022,12,0,8,12,65,78,534,75,2,"Tempe","Arizona","tempe",1,"Arizona","TEMPE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Lake Havasu City PD",NA,2022,12,0,1,0,5,9,44,9,0,"Lake havasu city","Arizona","lake havasu city",1,"Arizona","LAKE HAVASU CITY","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Tucson PD",NA,2022,12,0,0,0,0,0,0,0,0,"Tucson","Arizona","tucson",1,"Arizona","TUCSON","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Marana PD",NA,2022,12,0,1,0,3,7,100,1,1,"Marana","Arizona","marana",1,"Arizona","MARANA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Casa Grande PD",NA,2022,12,0,1,4,13,11,88,23,0,"Casa grande","Arizona","casa grande",1,"Arizona","CASA GRANDE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Maricopa PD",NA,2022,12,1,0,1,17,5,38,11,1,"Maricopa","Arizona","maricopa",1,"Arizona","MARICOPA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Yuma PD",NA,2022,12,0,4,6,29,31,91,18,1,"Yuma","Arizona","yuma",1,"Arizona","YUMA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2022-12-01
NA,NA,"arizona","Flagstaff PD",NA,2023,1,0,6,1,20,14,98,6,0,"Flagstaff","Arizona","flagstaff",1,"Arizona","FLAGSTAFF","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Avondale PD",NA,2023,1,0,4,13,26,18,146,16,0,"Avondale","Arizona","avondale",1,"Arizona","AVONDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Buckeye PD",NA,2023,1,2,7,2,15,10,64,6,1,"Buckeye","Arizona","buckeye",1,"Arizona","BUCKEYE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Chandler PD",NA,2023,1,1,5,6,26,19,295,22,2,"Chandler","Arizona","chandler",1,"Arizona","CHANDLER","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Gilbert PD",NA,2023,1,0,8,5,21,17,166,13,0,"Gilbert","Arizona","gilbert",1,"Arizona","GILBERT","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Glendale PD",NA,2023,1,0,19,26,117,64,505,209,3,"Glendale","Arizona","glendale",1,"Arizona","GLENDALE","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Goodyear PD",NA,2023,1,0,5,4,14,21,130,19,1,"Goodyear","Arizona","goodyear",1,"Arizona","GOODYEAR","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Mesa PD",NA,2023,1,3,12,28,140,83,522,74,4,"Mesa","Arizona","mesa",1,"Arizona","MESA","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
NA,NA,"arizona","Queen Creek Police Department",NA,2023,1,0,0,1,5,18,58,5,0,"Queen creek","Arizona","queen creek",1,"Arizona","QUEEN CREEK","https://azcrimestatistics.azdps.gov/public/View/dispview.aspx",2023-01-01
