"date","agency_name","state_name","agency_full","agency_abbr","location_full","region","population","source_link","agency_num","source_type","source_method","most_recent_month","in_national_sample","Last Updated"
2025-06-01,"Tustin","California","Tustin, California","Tustin, CA","Tustin, California","West",77690,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Twin Falls","Idaho","Twin Falls, Idaho","Twin Falls, ID","Twin Falls, Idaho","West",55447,"https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tyler","Texas","Tyler, Texas","Tyler, TX","Tyler, Texas","South",110824,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Union County","North Carolina","Union County, North Carolina","Union County, NC","Union County, North Carolina","South",170556,"From NC",1,"State UCR","Provided by State UCR Program","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Upper Darby","Pennsylvania","Upper Darby, Pennsylvania","Upper Darby, PA","Upper Darby, Pennsylvania","Northeast",84468,"https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Utica","New York","Utica, New York","Utica, NY","Utica, New York","Northeast",63548,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Vallejo","California","Vallejo, California","Vallejo, CA","Vallejo, California","West",122419,"https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Victoria","Texas","Victoria, Texas","Victoria, TX","Victoria, Texas","South",65298,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Virginia Beach","Virginia","Virginia Beach, Virginia","Virginia Beach, VA","Virginia Beach, Virginia","South",453991,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waco","Texas","Waco, Texas","Waco, TX","Waco, Texas","South",145741,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wake Forest","North Carolina","Wake Forest, North Carolina","Wake Forest, NC","Wake Forest, North Carolina","South",52609,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wake County","North Carolina","Wake County, North Carolina","Wake County, NC","Wake County, North Carolina","South",198748,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Walnut Creek","California","Walnut Creek, California","Walnut Creek, CA","Walnut Creek, California","West",68441,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waltham","Massachusetts","Waltham, Massachusetts","Waltham, MA","Waltham, Massachusetts","Northeast",63797,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Warren","Michigan","Warren, Michigan","Warren, MI","Warren, Michigan","Midwest",136121,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Warren County","Ohio","Warren County, Ohio","Warren County, OH","Warren County, Ohio","Midwest",102918,"From OH",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Warwick","Rhode Island","Warwick, Rhode Island","Warwick, RI","Warwick, Rhode Island","Northeast",83369,"https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Washington County","Maryland","Washington County, Maryland","Washington County, MD","Washington County, Maryland","South",104179,"https://washcosheriff.com/crime/crime-statistics/",1,"Agency Aggregated","Open Source","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Washington","District of Columbia","Washington, District of Columbia","Washington, DC","Washington, District of Columbia","South",678972,"https://crimecards.dc.gov/",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Washington County","Oregon","Washington County, Oregon","Washington County, OR","Washington County, Oregon","West",239309,"https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Washoe County","Nevada","Washoe County, Nevada","Washoe County, NV","Washoe County, Nevada","West",111776,"https://nevadacrimestats.nv.gov/public/View/dispview.aspx",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Washtenaw County","Michigan","Washtenaw County, Michigan","Washtenaw County, MI","Washtenaw County, Michigan","Midwest",161396,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waterbury","Connecticut","Waterbury, Connecticut","Waterbury, CT","Waterbury, Connecticut","Northeast",115380,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waterford Township","Michigan","Waterford Township, Michigan","Waterford Township, MI","Waterford Township, Michigan","Midwest",69153,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waterloo","Iowa","Waterloo, Iowa","Waterloo, IA","Waterloo, Iowa","Midwest",66211,"From IA",1,"State UCR","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Waukesha","Wisconsin","Waukesha, Wisconsin","Waukesha, WI","Waukesha, Wisconsin","Midwest",70095,"From WI",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wayne Township","New Jersey","Wayne Township, New Jersey","Wayne Township, NJ","Wayne Township, New Jersey","Northeast",52317,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"West Allis","Wisconsin","West Allis, Wisconsin","West Allis, WI","West Allis, Wisconsin","Midwest",58505,"From WI",1,"State UCR","Provided by State UCR Program","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Bloomfield Township","Michigan","West Bloomfield Township, Michigan","West Bloomfield Township, MI","West Bloomfield Township, Michigan","Midwest",64904,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Chester Township","Ohio","West Chester Township, Ohio","West Chester Township, OH","West Chester Township, Ohio","Midwest",62860,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Covina","California","West Covina, California","West Covina, CA","West Covina, California","West",103014,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Des Moines","Iowa","West Des Moines, Iowa","West Des Moines, IA","West Des Moines, Iowa","Midwest",71674,"From IA",1,"State UCR","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Hartford","Connecticut","West Hartford, Connecticut","West Hartford, CT","West Hartford, Connecticut","Northeast",64423,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Haven","Connecticut","West Haven, Connecticut","West Haven, CT","West Haven, Connecticut","Northeast",54791,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Jordan","Utah","West Jordan, Utah","West Jordan, UT","West Jordan, Utah","West",116485,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West New York","New Jersey","West New York, New Jersey","West New York, NJ","West New York, New Jersey","Northeast",51884,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"West Valley","Utah","West Valley, Utah","West Valley, UT","West Valley, Utah","West",135023,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Westfield","Indiana","Westfield, Indiana","Westfield, IN","Westfield, Indiana","Midwest",58858,"From IN",1,"State UCR","Provided by State UCR Program","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Westland","Michigan","Westland, Michigan","Westland, MI","Westland, Michigan","Midwest",83463,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Westminster","Colorado","Westminster, Colorado","Westminster, CO","Westminster, Colorado","West",113660,"https://coloradocrimestats.state.co.us/public/View/dispview.aspx",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Westminster","California","Westminster, California","Westminster, CA","Westminster, California","West",88710,"https://www.westminster-ca.gov/departments/police/services/investigations-bureau/crime-analysis/crime-statistics",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Weymouth","Massachusetts","Weymouth, Massachusetts","Weymouth, MA","Weymouth, Massachusetts","Northeast",57725,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wichita Falls","Texas","Wichita Falls, Texas","Wichita Falls, TX","Wichita Falls, Texas","South",102740,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Will County","Illinois","Will County, Illinois","Will County, IL","Will County, Illinois","Midwest",104475,"https://ilucr.nibrs.com/Report/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Williamson County","Texas","Williamson County, Texas","Williamson County, TX","Williamson County, Texas","South",202897,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wilmington","North Carolina","Wilmington, North Carolina","Wilmington, NC","Wilmington, North Carolina","South",122675,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Winston-Salem","North Carolina","Winston-Salem, North Carolina","Winston-Salem, NC","Winston-Salem, North Carolina","South",252132,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Woodbury","Minnesota","Woodbury, Minnesota","Woodbury, MN","Woodbury, Minnesota","Midwest",80153,"https://cde.state.mn.us/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2023-07-01,"Worcester","Massachusetts","Worcester, Massachusetts","Worcester, MA","Worcester, Massachusetts","Northeast",206145,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","July 2023",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wright County","Minnesota","Wright County, Minnesota","Wright County, MN","Wright County, Minnesota","Midwest",129359,"https://cde.state.mn.us/CrimesAgainstPerson/CrimesAgainstPerson",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wylie","Texas","Wylie, Texas","Wylie, TX","Wylie, Texas","South",62539,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Wyoming","Michigan","Wyoming, Michigan","Wyoming, MI","Wyoming, Michigan","Midwest",76712,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Yakima","Washington","Yakima, Washington","Yakima, WA","Yakima, Washington","West",96991,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Yorba Linda","California","Yorba Linda, California","Yorba Linda, CA","Yorba Linda, California","West",66477,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Youngstown","Ohio","Youngstown, Ohio","Youngstown, OH","Youngstown, Ohio","Midwest",58773,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Yuma","Arizona","Yuma, Arizona","Yuma, AZ","Yuma, Arizona","West",99610,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
